mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,has_scored,sentiment_score
4773738875192521,2022-05-27 14:05,钮祜禄只听你的歌Yu,https://weibo.com/5643149888?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#监督这些本是你们这些官媒该做的事，现在要人民群众自己发现，现在的媒体也越来越摆烂啦。只会跟着舆论走。这哪里只是审美的问题，这可是人教的教科书，为啥这样的图能过审呢？ ​,小米Max3 大屏大电量,,,,https://weibo.com/5643149888/LuWhFlMOl?refer_flag=1001030103_,1,4,49,True,0.032475224265667735
4773738870736907,2022-05-27 14:05,科学渣的疯狂逆袭,https://weibo.com/6179910454?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#所以处理方式是什么？L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/6179910454/LuWhF35HB?refer_flag=1001030103_,1,0,1,True,0.9990746832309861
4773738853962595,2022-05-27 14:04,赵·某某·某某,https://weibo.com/1662219833?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#动不动就评来评去的上热搜，除了有蹭热点的嫌疑之外，评了个寂寞。 ​,iPhone客户端,,,,https://weibo.com/1662219833/LuWhDgCQP?refer_flag=1001030103_,0,0,0,True,0.8617623666788388
4773738824598373,2022-05-27 14:04,是洛羿小恶魔吖,https://weibo.com/5663169474?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#我的孩子很快就读小学了，我不希望他看的是这样垃圾的书，还不如二十年前我看的 ​,iPhone客户端,,,,https://weibo.com/5663169474/LuWhAjifj?refer_flag=1001030103_,0,0,0,True,0.9951094637457054
4773738824337985,2022-05-27 14:04,乔一成最宠的仙女,https://weibo.com/6559504428?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#“日报”你没事儿吧？？？？ ​,iPhone 8 Plus,,,,https://weibo.com/6559504428/LuWhAicvv?refer_flag=1001030103_,0,0,3,True,0.9760037442048982
4773738823813010,2022-05-27 14:04,科学渣的疯狂逆袭,https://weibo.com/6179910454?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议##东方娃娃#“若年少是一本书，他们便是少年中最好的榜样！” L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/6179910454/LuWhAfZWa?refer_flag=1001030103_,0,0,0,True,0.9999970167950967
4773738820665447,2022-05-27 14:04,松鼠的七月森林,https://weibo.com/2156479257?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#少说点官话套话吧 ​,微博搜索,,,,https://weibo.com/2156479257/LuWhA2N71?refer_flag=1001030103_,0,0,0,True,0.8240118584000726
4773738808348803,2022-05-27 14:04,向阳而生的战战,https://weibo.com/7314394852?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#不要让我对人民日报失望 ​,OPPO Reno6 5G,,,https://wx4.sinaimg.cn/orj360/007Z0sewly1h2mxfs3i56j30k00zkjwn.jpg https://wx3.sinaimg.cn/orj360/007Z0sewly1h2mxfshymkj30u0140dpc.jpg https://wx4.sinaimg.cn/orj360/007Z0sewly1h2mxfszynbj30u0140ak7.jpg https://wx3.sinaimg.cn/orj360/007Z0sewly1h2mxftd19pj30k00qd0w3.jpg https://wx1.sinaimg.cn/orj360/007Z0sewly1h2mxftu0mtj30hp0js42c.jpg https://wx4.sinaimg.cn/orj360/007Z0sewly1h2mxfu861rj312s0s6445.jpg https://wx4.sinaimg.cn/orj360/007Z0sewly1h2mxfuohvlj30zk0p1q91.jpg https://wx3.sinaimg.cn/orj360/007Z0sewly1h2mxfuyatwj30k00dydi0.jpg https://wx2.sinaimg.cn/orj360/007Z0sewly1h2mxfvcszbj30qo0y3grf.jpg,https://weibo.com/7314394852/LuWhyz1U7?refer_flag=1001030103_,1,0,1,True,0.719818560444522
4773738777941552,2022-05-27 14:04,意映卿卿charming,https://weibo.com/5368497483?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#一直疑惑为什么我们小时候的插图那么美，现在插图，还有儿童教材不管动物人物都很失真。 ​,K30 至尊纪念版,,,,https://weibo.com/5368497483/LuWhvxjXy?refer_flag=1001030103_,0,1,2,True,0.999999233612231
4773738735998367,2022-05-27 14:04,樱桃丸子加个啥名字,https://weibo.com/2136686792?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#欺软怕硬 ​,iPhone客户端,,,,https://weibo.com/2136686792/LuWhrparR?refer_flag=1001030103_,0,0,0,True,0.9033830760985588
4773738732061450,2022-05-27 14:04,子怡没有拖延症,https://weibo.com/6260061874?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#教材是最重要的！说严重点，一个学生对于社会和世界的认识很大一部分都来自于教材，这怎么能出问题？别拿画风来洗白，问题不光是出在这里！ ​,nova7SE 5G你在焦点在,,,,https://weibo.com/6260061874/LuWhr8Ehc?refer_flag=1001030103_,0,0,0,True,0.9999788257621527
4773738731540377,2022-05-27 14:04,向阳而生的战战,https://weibo.com/7314394852?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#请让家长安心 ​,OPPO Reno6 5G,,,https://wx4.sinaimg.cn/thumb150/007Z0sewly1h2mxfh6jruj30k00zkjwn.jpg https://wx2.sinaimg.cn/thumb150/007Z0sewly1h2mxfhkkgcj30u0140dpc.jpg https://wx4.sinaimg.cn/thumb150/007Z0sewly1h2mxfhz8djj30u0140ak7.jpg https://wx3.sinaimg.cn/thumb150/007Z0sewly1h2mxficnn1j30k00qd0w3.jpg https://wx1.sinaimg.cn/thumb150/007Z0sewly1h2mxfioq0lj30hp0js42c.jpg https://wx1.sinaimg.cn/thumb150/007Z0sewly1h2mxfj0xwfj312s0s6445.jpg https://wx3.sinaimg.cn/thumb150/007Z0sewly1h2mxfjdugxj30zk0p1q91.jpg https://wx1.sinaimg.cn/thumb150/007Z0sewly1h2mxfjphskj30k00dydi0.jpg https://wx1.sinaimg.cn/thumb150/007Z0sewly1h2mxfk28qfj30qo0y3grf.jpg,https://weibo.com/7314394852/LuWhr6sIN?refer_flag=1001030103_,1,2,24,True,0.9855507293446439
4773738720003134,2022-05-27 14:04,不见长安花落时,https://weibo.com/5289737464?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#画国旗四颗小星在大星脚底下，这是什么意思这还是人教出版，我现在都觉得背后一凉，渗透成这样？ 2宁波·宁波栎社国际机场 ​,小米11,http://t.cn/RJLqsMg,宁波·宁波栎社国际机场,,https://weibo.com/5289737464/LuWhq00Oy?refer_flag=1001030103_,0,0,1,True,0.9752635019072138
4773738715024556,2022-05-27 14:04,森绘里奈,https://weibo.com/5528685518?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#香蕉人真多，都渗透到教育部门了 ​,iPhone客户端,,,,https://weibo.com/5528685518/LuWhpl57e?refer_flag=1001030103_,0,0,0,True,0.9941071707626067
4773738681469708,2022-05-27 14:04,再修改昵称就得2023年1月了,https://weibo.com/3117710615?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#审美问题？这泥和得堪比村东张瓦匠祖传手艺了。 ​,HUAWEI Mate 30 5G,,,,https://weibo.com/3117710615/LuWhm6akY?refer_flag=1001030103_,0,0,3,True,0.9972660911723579
4773738665742339,2022-05-27 14:04,-許光漢第7個女友-,https://weibo.com/6008812145?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#直接点装什么 为什么不敢说 ​,HUAWEI P40 5G,,,,https://weibo.com/6008812145/LuWhko5Qn?refer_flag=1001030103_,0,0,7,True,0.6269345323046861
4773738664692505,2022-05-27 14:04,一杯宇熙布蕾,https://weibo.com/5626664081?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#你说东，它扯西，用审美洗白，避重就轻，相关人员都不处理，继续让内鬼当政吧🙃 ​,HUAWEI P40 5G,,,,https://weibo.com/5626664081/LuWhkjGJz?refer_flag=1001030103_,0,2,22,True,0.1664768410684484
4773738661547529,2022-05-27 14:04,zyl的老姐姐粉,https://weibo.com/5379822034?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#评了吗？并没有。这才是控评模板啊！ ​,Android,,,,https://weibo.com/5379822034/LuWhk6uA9?refer_flag=1001030103_,0,0,0,True,0.8632590602482417
4773738651847600,2022-05-27 14:04,糯米糍double,https://weibo.com/7368323334?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#嗯嗯，只是审美的问题，你好棒棒，能不能把那俩字从你的微博上面摘掉啊，你配吗？ ​,vivo X70 蔡司影像,,,,https://weibo.com/7368323334/LuWhj7KE0?refer_flag=1001030103_,0,0,0,True,0.998968435428111
4773738648441149,2022-05-27 14:04,还我李清照,https://weibo.com/6086330470?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#荼毒根苗，祸国殃民，长此以往国将不国 ​,微博搜索,,,,https://weibo.com/6086330470/LuWhizpVz?refer_flag=1001030103_,0,0,0,True,0.39388566357950827
4773738644509305,2022-05-27 14:04,底层耗子2020,https://weibo.com/5549948274?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#某二流日报，大家散了吧现在的情况是没有权威部门发话，定性，这些个官媒也不敢开第一枪，都是这样的，看透了 ​,微博搜索,,,,https://weibo.com/5549948274/LuWhiiV4J?refer_flag=1001030103_,0,0,7,True,0.9667536574452872
4773738614095885,2022-05-27 14:03,萌萌哒的逗趣日常,https://weibo.com/6085757535?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议##东方娃娃#“若年少是一本书，他们便是少年中最好的榜样！” L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/6085757535/LuWhfhbwF?refer_flag=1001030103_,0,0,0,True,0.9999970167950967
4773738573467531,2022-05-27 14:03,·人类幼崽炸·养乐多,https://weibo.com/6667602549?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#你真的有bing吧 ​,,,,,https://weibo.com/6667602549/LuWhbey3V?refer_flag=1001030103_,0,0,2,True,0.9680013139724899
4773738509242492,2022-05-27 14:03,萌萌哒的逗趣日常,https://weibo.com/6085757535?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#是审美不同还是恶意丑化？我们的文化自信为啥就自信不起来？L从健身房回家的微博视频 ​,微博视频号,,,,https://weibo.com/6085757535/LuWh4CMos?refer_flag=1001030103_,0,0,10,True,0.9999843790734447
4773738459956232,2022-05-27 14:03,秋刀鱼和啊呸,https://weibo.com/3682257331?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#谁需要你来评啊 没有一次这种大是大非新闻是最早站出来的 每次都是舆论发酵了出来说些冠冕堂皇的话 有这功夫不如多代表人民体现你人民日报四个字 ​,iPhone客户端,,,,https://weibo.com/3682257331/LuWgZFM4o?refer_flag=1001030103_,0,0,27,True,0.9986363209529118
4773738417232094,2022-05-27 14:03,萌萌哒的逗趣日常,https://weibo.com/6085757535?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#大无语事件，你怎么看L耶啵点了个赞的微博视频 ​,微博视频号,,,,https://weibo.com/6085757535/LuWgVuloG?refer_flag=1001030103_,0,0,5,True,0.9979547175599747
4773738388133238,2022-05-27 14:03,我要马甲线biubiu,https://weibo.com/1750489265?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#连官媒都在这轻描淡写、选择性无视对小学生的精神荼毒？这件事不是美丑争议，关乎的是祖国的未来！ ​,iPhone客户端,,,,https://weibo.com/1750489265/LuWgSy7Pg?refer_flag=1001030103_,0,0,24,True,0.999961739780226
4773738383935247,2022-05-27 14:03,Mini琉璃月,https://weibo.com/1236500324?refer_flag=1001030103_,#人民教育出版社# 是我小时候的插画，小时候的回忆！既有美感，又有现实感，还乐观，积极向上！#人教版数学教材# #吴勇# #吴勇曾表示书籍设计是一种情怀# #人民日报评人教版数学教材配图争议#,HUAWEI Mate 40 Pro,,,https://wx2.sinaimg.cn/thumb150/001SRYirly1h2mq4txnr7j60dw0bedh502.jpg https://wx4.sinaimg.cn/thumb150/001SRYirly1h2mq4u0bq5j60j60csq6h02.jpg https://wx2.sinaimg.cn/thumb150/001SRYirly1h2mq4tzo31j60d00920tj02.jpg https://wx3.sinaimg.cn/thumb150/001SRYirly1h2mq4tys4cj60dw0l0jt602.jpg https://wx2.sinaimg.cn/thumb150/001SRYirly1h2mq4u1omzj60j60q877t02.jpg https://wx1.sinaimg.cn/thumb150/001SRYirly1h2mq4u0r4aj60d60i6jtb02.jpg https://wx2.sinaimg.cn/thumb150/001SRYirly1h2mq4u1iqlj60fc09omy902.jpg https://wx3.sinaimg.cn/thumb150/001SRYirly1h2mq4u3fv0j60j60j642102.jpg https://wx3.sinaimg.cn/thumb150/001SRYirly1h2mq4u3fqgj60j60d976e02.jpg,https://weibo.com/1236500324/LuWgSgvJJ?refer_flag=1001030103_,0,0,0,True,0.9999999999999338
4773738379479790,2022-05-27 14:03,从健身房回家,https://weibo.com/6183821236?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#是审美不同还是恶意丑化？我们的文化自信为啥就自信不起来？ L从健身房回家的微博视频 ​,微博视频号,,,,https://weibo.com/6183821236/LuWgRDM7Q?refer_flag=1001030103_,54,56,556,True,0.9999843790734447
4773738376331299,2022-05-27 14:03,潞芷一,https://weibo.com/6202780116?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 你认同人教社对过去十年恶意教材的处理吗？ ​,Android,,,,https://weibo.com/6202780116/LuWgRqz3J?refer_flag=1001030103_,0,0,1,True,0.9915491849555248
4773738375022267,2022-05-27 14:03,考研鹅er,https://weibo.com/7619797382?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#其实不仅仅是画图美丑问题，更重要的是，明里暗里的想要传达出画画人的一些观点和指向，教材面对的群体是思想还未成型的小学生，真的不是小事1 ​,微博搜索,,,,https://weibo.com/7619797382/LuWgRl4wj?refer_flag=1001030103_,0,0,1,True,0.9999780748390021
4773738359555026,2022-05-27 14:02,果了个果果果果果,https://weibo.com/2709337787?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#深究，严惩，重视起来吧 ​,iPhone客户端,,,,https://weibo.com/2709337787/LuWgPE5Hk?refer_flag=1001030103_,0,0,0,True,0.9873245411107526
4773738295854716,2022-05-27 14:02,爱嗑糖的橘子,https://weibo.com/6633176849?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#三流玩意，你工人爷爷太久没捶你了搁着避重就轻呐可劲作呗，触底不就反弹了，谁怕谁 ​,碗盆亲妈HarmonyOS设备,,,,https://weibo.com/6633176849/LuWgJoz4U?refer_flag=1001030103_,0,0,9,True,0.05796526332300678
4773738233463254,2022-05-27 14:02,阿冷aleng粉丝团,https://weibo.com/5975407587?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议##东方娃娃#“若年少是一本书，他们便是少年中最好的榜样！” L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/5975407587/LuWgDewWW?refer_flag=1001030103_,0,0,0,True,0.9999970167950967
4773738229008090,2022-05-27 14:02,温庭钧198806,https://weibo.com/6315585072?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#如果洗地你还不如闭嘴 丢人 ​,小米10 青春版 5G,,,,https://weibo.com/6315585072/LuWgCBNpM?refer_flag=1001030103_,0,0,14,True,0.32483561618836343
4773738225336769,2022-05-27 14:02,银河瑰丽,https://weibo.com/2799147521?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#该查查该下下，不能藏着掖着 ​,荣耀50 Pro 5G,,,,https://weibo.com/2799147521/LuWgCmokV?refer_flag=1001030103_,0,0,2,True,0.7850748319390012
4773738215639254,2022-05-27 14:02,温文轩z,https://weibo.com/6368266354?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# L温文轩z的微博视频 ​,微博视频号,,,,https://weibo.com/6368266354/LuWgBnF1I?refer_flag=1001030103_,0,0,0,True,0.9635787535398866
4773738211969592,2022-05-27 14:02,萌萌哒的逗趣日常,https://weibo.com/6085757535?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#小学教材的插画确实得好好改改了 L赫尔曼的荒原的微博视频 ​,微博视频号,,,,https://weibo.com/6085757535/LuWgB8gnC?refer_flag=1001030103_,0,0,6,True,0.9999675067258487
4773738183131489,2022-05-27 14:02,即将暴富的网友C,https://weibo.com/6467012012?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#我看不出任何批评的语言，从文字也看不出人民日报认识到严重性 ​,微博搜索,,,,https://weibo.com/6467012012/LuWgyd8DT?refer_flag=1001030103_,0,0,29,True,0.9464385712318722
4773738144858648,2022-05-27 14:02,周茉丫,https://weibo.com/6071429027?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#这些官方的发声太让人觉得可怕了，统一口径..... 这真的是根坏了啊... ​,Android,,,https://wx4.sinaimg.cn/orj360/006CT62Dly1h2mxceg88gj30gs0cpmza.jpg,https://weibo.com/6071429027/LuWguknXi?refer_flag=1001030103_,0,3,22,True,0.9446474825617613
4773738137257736,2022-05-27 14:02,萌萌哒的逗趣日常,https://weibo.com/6085757535?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#所以处理方式是什么？L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/6085757535/LuWgtus4g?refer_flag=1001030103_,0,1,3,True,0.9990746832309861
4773738128870946,2022-05-27 14:02,赫尔曼的荒原,https://weibo.com/6041830483?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#小学教材的插画确实得好好改改了 L赫尔曼的荒原的微博视频 ​,微博视频号,,,,https://weibo.com/6041830483/LuWgsBdJM?refer_flag=1001030103_,0,0,2,True,0.9999675067258487
4773738116026513,2022-05-27 14:02,耶啵点了个赞,https://weibo.com/6183821105?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#大无语事件，你怎么看 L耶啵点了个赞的微博视频 ​,微博视频号,,,,https://weibo.com/6183821105/LuWgrphLP?refer_flag=1001030103_,1,1,3,True,0.9979547175599747
4773738114977726,2022-05-27 14:02,小猫再次去实验室追剧,https://weibo.com/6590205997?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报你真的好恶心，把所有问题都推给“审美”，是因为问题出在自己内部所以选择避重就轻吗？ ​,nova7你在焦点在,,,https://wx4.sinaimg.cn/orj360/007bZPD7gy1h2mxa09uuej30u01uogp0.jpg https://wx3.sinaimg.cn/orj360/007bZPD7gy1h2mxa0qibjj30nw1hg49s.jpg,https://weibo.com/6590205997/LuWgrkSVU?refer_flag=1001030103_,4,6,31,True,0.6447649665988898
4773738099509165,2022-05-27 14:01,开水要不要加冰,https://weibo.com/6253463767?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报、人民出版社，你们是为哪国的人民？你们服务的是哪国人民？你们算什么人民？ ​,荣耀 9X,,,,https://weibo.com/6253463767/LuWgpDTLD?refer_flag=1001030103_,0,0,0,True,0.9995985422472721
4773738090856624,2022-05-27 14:01,小宇宙球球,https://weibo.com/6869905139?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#@人民日报 请看配图 ​,Android,,,https://wx3.sinaimg.cn/orj360/007uVq9Bly1h2mxcu7jn8j31402a84gc.jpg,https://weibo.com/6869905139/LuWgp3AQw?refer_flag=1001030103_,1,1,15,True,0.9740421336374763
4773738086668165,2022-05-27 14:01,风来稻香,https://weibo.com/7124615130?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#  没人挑比图还重要的文字毛病，只能在图上找了。 ​,微博搜索,,,,https://weibo.com/7124615130/LuWgorYH3?refer_flag=1001030103_,0,4,9,True,0.9838735886140813
4773738073823160,2022-05-27 14:01,攒下好多快乐等和你分享,https://weibo.com/5926710027?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#不会说话就别说呗。怎么了这是要变天了吗。人民群众的声音都不听了，还是什么社会主义guojia。我真是666 ​,iQOO Neo5 生而为赢,,,,https://weibo.com/5926710027/LuWgng2zS?refer_flag=1001030103_,0,0,5,True,0.8806687976203319
4773738056516707,2022-05-27 14:01,我是幸运布呀,https://weibo.com/6018571530?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#到现在都没有一家官媒敢提意识形态这几个字。允许有不同的审美理解，但关乎民族根魂，半点不得模糊。 ​,iPhone客户端,,,,https://weibo.com/6018571530/LuWglrlib?refer_flag=1001030103_,0,0,6,True,0.9886858098857231
4773738032404402,2022-05-27 14:01,一个装星星的口袋W0W,https://weibo.com/7343124787?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#@ 晋江 @ 广电 @ 夹总 还是你们审核吧[磕到了][磕到了]（ ​,✨周深的生米,,,,https://weibo.com/7343124787/LuWgja5uG?refer_flag=1001030103_,0,2,8,True,0.9975094503303631
4773738028206925,2022-05-27 14:01,文娓娓,https://weibo.com/5309624818?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#荼毒祖国花朵，统统可诛！ ​,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/005NkDXYly1h2mxc3hhmij30lc0muwgp.jpg https://wx2.sinaimg.cn/thumb150/b10c1bc2ly1h2g1bkmnk4g208c08cqn7.jpg,https://weibo.com/5309624818/LuWgiyqZL?refer_flag=1001030103_,0,0,5,True,0.9986185828139672
4773738026896554,2022-05-27 14:01,温文轩z,https://weibo.com/6368266354?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# L温文轩z的微博视频 ​,微博视频号,,,,https://weibo.com/6368266354/LuWgisW6K?refer_flag=1001030103_,0,0,0,True,0.9635787535398866
4773738014836638,2022-05-27 14:01,加油向前冲555,https://weibo.com/7465829268?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#高标准严要求，以敬畏之心编写教材，以精品教材启智增慧、培根铸魂。 ​,vivo Z5i 超能续航,,,,https://weibo.com/7465829268/LuWghkiei?refer_flag=1001030103_,0,0,0,True,0.9998209339882957
4773737951924537,2022-05-27 14:01,阿冷aleng粉丝团,https://weibo.com/5975407587?refer_flag=1001030103_,#人民教育出版社##人民日报评人教版数学教材配图争议#所以处理方式是什么？ L阿冷aleng粉丝团的微博视频 ​,微博视频号,,,,https://weibo.com/5975407587/LuWgb84EV?refer_flag=1001030103_,0,0,1,True,0.9990746832309861
4773737922823844,2022-05-27 14:01,卡面来打桃桃子,https://weibo.com/7510716893?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#日人民报到差不多干点正事吧 ​,雨女无瓜的Android,,,,https://weibo.com/7510716893/LuWg8bQBS?refer_flag=1001030103_,0,0,2,True,0.44477822747601614
4773737918893446,2022-05-27 14:01,武力统一,https://weibo.com/5333693607?refer_flag=1001030103_,基辛格警告西方，称两个月内必须结束乌克兰战争，否则中俄将结盟#人民日报评人教版数学教材配图争议# L武力统一的微博视频 ​,武统超话,,,,https://weibo.com/5333693607/LuWg7BjAG?refer_flag=1001030103_,11,13,54,True,0.9989797477916611
4773737914175520,2022-05-27 14:01,啊红啊,https://weibo.com/1184712655?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#避重就轻，这不是审美问题，这明明是意识形态的渗透。官媒每天抓着点娱乐圈的事不放，点名道姓的引导攻击，现在这种涉及教育，动摇国之根本的事怎么就轻轻放下了? ​,三星S20 FE 5G,,,,https://weibo.com/1184712655/LuWg7hwf6?refer_flag=1001030103_,0,4,30,True,0.9975589037142093
4773737909977695,2022-05-27 14:01,苏展_Su,https://weibo.com/1869354195?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#刚刚去翻了孩子的数学书，真好看，书里很多小朋友，最常出现的是男孩淘气和女孩笑笑，两个人一起解决数学问题，其他领域我不了解，长春这边基础教育部门真是不摆烂…之前我还一直纳闷，为什么我们语文是一个版本，数学是另一个，现在一看，只能说谢 ​,iPhone客户端,,,https://wx1.sinaimg.cn/orj360/6f6c14d3ly1h2mxbbgjy7j20u01407fl.jpg,https://weibo.com/1869354195/LuWg6FREz?refer_flag=1001030103_,0,5,6,True,0.9999999554179801
4773737892679335,2022-05-27 14:01,玺红柿炒番茄,https://weibo.com/1766766295?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报这评的是个啥随便说几句这种像中央空调的话也叫评？？说这么一堆也没见说到点子上，真辣鸡 ​,nova7你在焦点在,,,,https://weibo.com/1766766295/LuWg5bf15?refer_flag=1001030103_,0,1,3,True,0.0038106250738333403
4773737893465812,2022-05-27 14:01,一股清流水灵灵,https://weibo.com/6526284895?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#我更想看到的是这些人被开除是最简单有效的方法了这个事情发酵好几天了，然后我看到说昨天就上的热搜，然后今天才爆发 ​,vivo S7轻薄自拍旗舰,,,,https://weibo.com/6526284895/LuWg5exCc?refer_flag=1001030103_,0,2,2,True,0.9884360949859691
4773737881405995,2022-05-27 14:01,防蛙办秘书Natasza,https://weibo.com/5772430431?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 还是教员高瞻远瞩，看得深看得透，文艺界、教育界吃里扒外的反贼太多，就是要整肃。宣传部、教育部、文化部设立那么多机构，养那么多官员，一天天除了要级别要待遇、吸食民脂民膏之外就是尸位素餐。放弃思想教育、宣传文化阵地，无异于自掘坟墓。 ​,华为畅享10,,,,https://weibo.com/5772430431/LuWg45TLl?refer_flag=1001030103_,0,0,11,True,0.9999655233557884
4773737864366529,2022-05-27 14:01,猫肥狗壮,https://weibo.com/1591534342?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#连教材配个图的事都弄成这样，就问负责的人到底干不干事？光顾着当官老爷了吧。一个足球搞了几十年越搞越烂，一次疫情炸出一片能力低下的官员，难道国家以后遇到大事就指望这样的官员？ ​,,,,,https://weibo.com/1591534342/LuWg2ijVT?refer_flag=1001030103_,0,0,0,True,0.011584882326642343
4773737838152465,2022-05-27 14:00,为了祖国的遥远的海岸,https://weibo.com/5346748858?refer_flag=1001030103_,//@武力统一:这些才是社会主义接班人的样子#吴勇曾表示书籍设计是一种情怀##人民日报评人教版数学教材配图争议#,小米8周年旗舰手机,,,https://wx1.sinaimg.cn/thumb150/001Ds5xfly8h2mt3sxty5j60o70zkae902.jpg https://wx1.sinaimg.cn/thumb150/001Ds5xfly8h2mt3t32edj60qg0zkn0u02.jpg https://wx4.sinaimg.cn/thumb150/001Ds5xfly8h2mt3tdhtej61510u0k0002.jpg https://wx4.sinaimg.cn/thumb150/001Ds5xfly8h2mt3szpu8j60uk0l4q6d02.jpg https://wx4.sinaimg.cn/thumb150/001Ds5xfly8h2mt3syb3aj60fh0m8myn02.jpg https://wx2.sinaimg.cn/thumb150/001Ds5xfly8h2mt3tdl3sj60f80m80u702.jpg https://wx1.sinaimg.cn/thumb150/001Ds5xfly8h2mt3tmvlmj60s716dwjj02.jpg https://wx1.sinaimg.cn/thumb150/001Ds5xfly8h2mt3tg1khj60fc0j6jt102.jpg https://wx4.sinaimg.cn/thumb150/001Ds5xfly8h2mt3swwfhj60hs0ozmz202.jpg,https://weibo.com/5346748858/LuWfZycPn?refer_flag=1001030103_,0,0,0,True,0.9999999147877058
4773737755315472,2022-05-27 14:00,长春微视点,https://weibo.com/2026873597?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 老课本上的插图，每一幅都是青春。 2长春 L长春微视点的微博视频 ​,长春微视点超话,http://t.cn/RJhTtpf,长春,,https://weibo.com/2026873597/LuWfRmiNq?refer_flag=1001030103_,22,16,92,True,0.9999933050527887
4773737746929929,2022-05-27 14:00,山亦閑,https://weibo.com/1734656333?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#很早就有老师提出，为何要到现在上了热搜才想起来要调查！这些个部门都是混日子的吗？ ​,iPhone客户端,,,,https://weibo.com/1734656333/LuWfQt4N3?refer_flag=1001030103_,0,2,44,True,0.8685016650275985
